,Time,User,Tweet,Country,No of retweet
8439,2023-01-20 20:30:06+00:00,Zino101Zino,"@ZenithBank Before sending the account number to my company I asked you guys if the account could receive foreign currency and you said yes, why don't you inform me that the account can't receive money? Werrey bank! Continue using my money for business... SCAMMERS",,0
8440,2023-01-20 20:29:48+00:00,JimmyKelvinB2,"@A_Blackwoman @ZenithBank initially it was 140 they refund 70k, l don tired to go the bank. I Dm them several times I give up.","Port Harcourt, Nigeria",0
8441,2023-01-20 20:28:41+00:00,rufus_0123,@donraymondfancy @constanceamaka2 @ZenithBank @UBAGroup I lost my phone and immediately freeze my account. The stress involve in the process of reopening it is tiring. I just leave it like that.,"Federal Capital Territory, Nig",0
8442,2023-01-20 20:28:00+00:00,OmofolahanmiF,@ZenithBank,"Ibadan, Nigeria",0
8443,2023-01-20 20:25:37+00:00,JimmyKelvinB2,"@A_Blackwoman @ZenithBank 70k since last year no refund, I don't commot my money there.","Port Harcourt, Nigeria",0
8444,2023-01-20 20:25:32+00:00,patoosky17,@ZenithBank please kindly attend to this. This account is about to be used to perpetuate fraud. Kindly act! https://t.co/DEYjqJjy1X,"Lagos, Nigeria",0
8445,2023-01-20 20:21:38+00:00,Alpha_Femalee,@jessotu @constanceamaka2 @ZenithBank You seeeeeeeeeeeee!!!!!!! Ha!!!,"Abuja, Nigeria",0
8446,2023-01-20 20:21:07+00:00,FattySumtin,@constanceamaka2 @ZenithBank Dats how my 10k go since October everyday different gist from them.,"Port Harcourt, Nigeria",0
8447,2023-01-20 20:20:14+00:00,Zino101Zino,"@ZenithBank You guys are heartless, you seize somebody's salary for a month without no reason! What kinda bank is this? And nobody is even responding to me, asking for my account details everyday without feed back! Ahhh.. All of una go suffer more than this suffer una put me and my family.",,1
8448,2023-01-20 20:16:24+00:00,Infamousmirage,"RT @a_ma_ka__: Please Nigerians keep tagging @ZenithBank ….I need my money complete. 4,039,900 not 800,500
@ZenithBank Refund my money in f…",In the kitchen,19046
8449,2023-01-20 20:15:46+00:00,GodsAlly3,"@ZenithBank I'm now scared of buying card directly from my account. About two weeks ago, #300 card I bought, Airtel to be precise,  I was debited but recieved no card. I thought it would be refunded but it wasn't. Just few minutes ago, I bought #500 card and same thing happened.","Lagos, Nigeria",1
8450,2023-01-20 20:15:06+00:00,O_omayoza,@constanceamaka2 @ZenithBank Y’all still keeping money in zenith?,,0
8451,2023-01-20 20:14:09+00:00,jaylens18,RT @a_ma_ka__: It’s been 1week now and @ZenithBank has still not communicated any information to me. I have been the one calling all their…,🌍,1703
8452,2023-01-20 20:12:47+00:00,nnaemekacele,"@Ultimate_fundz @Senderfo @cenbank @ZenithBank Good speech 
My brother",Nigeria,0
8453,2023-01-20 20:12:13+00:00,Kenneth_1saiah,"@OvuUdochukwu @constanceamaka2 @JackOfAltraide @ZenithBank God will bless you for this your comment. In as much as i feel pity for those who are a victim of scam, a lot of them are responsible for it. But they will never tell you about it because they know that they've fvcked up, so they end up pushing all the blame to the bank.",Oman,6
8454,2023-01-20 20:11:01+00:00,NwadiogbuVince1,RT @Senderfo: @cenbank This is @ZenithBank NNPC Ejigbo branch https://t.co/c5uUKelQ2F,,26
8455,2023-01-20 20:08:22+00:00,dannyadolor,"RT @a_ma_ka__: @ZenithBank  Refund my money 
@ZenithBank Refund my money 
@ZenithBank Refund my money 
@ZenithBank my money is 4,039,900 no…",Some Where In Africa ,2645
8456,2023-01-20 20:05:13+00:00,donraymondfancy,"@constanceamaka2 @ZenithBank @UBAGroup use to be like this before, but now, they are doing better, any suspicious transaction on your uba account like this, the account is debit freeze immediately.",Nigeria,0
8457,2023-01-20 20:04:25+00:00,Olamiposy,RT @JackOfAltraide: @constanceamaka2 @ZenithBank What is wrong with @ZenithBank a friend of mine had 80k removed from her account yesterday…,"Lagos, Nigeria",28
8458,2023-01-20 20:04:16+00:00,Mo_Realaa,@ZenithBank y’all fraudulent,In my zone,0
8459,2023-01-20 20:03:26+00:00,Vessxi,"@constanceamaka2 @ZenithBank When we said, you guys should remove your money from @ZenithBank you guys thought we were joking, in your mind- It can never be you, you ain’t chiamaka……Now see….. 
I pray you get the help you are seeking…. God is your strength.","Abuja, Nigeria",0
8460,2023-01-20 20:03:16+00:00,official__tiana,RT @OvuUdochukwu: @constanceamaka2 @JackOfAltraide @ZenithBank I was a victim too  sometime in 2019 when I use to gamble. The sum of 240k w…,UK or Canada ijn,10
8461,2023-01-20 20:03:13+00:00,TimoUnkle,"@Wazobia_FM @ZenithBank Oba kran 2 Ikeja, Lagos",,0
8462,2023-01-20 20:01:15+00:00,Npharmaco,"RT @exclusive_dee10: Numerous accounts have been impersonating Zenith Bank's customer service department.

Please use caution when dealing…",,37
8463,2023-01-20 20:01:06+00:00,Demi_Titan,RT @JackOfAltraide: @constanceamaka2 @ZenithBank What is wrong with @ZenithBank a friend of mine had 80k removed from her account yesterday…,Hundred acre wood,28
8464,2023-01-20 20:00:36+00:00,iamSwaga22,RT @Queentunz1: @constanceamaka2 @TheAblebaee_ @ZenithBank Track wetin? My younger sister’s fifty something thousand was cleared off her ac…,"England, United Kingdom",1
8465,2023-01-20 20:00:28+00:00,d_ebun_iam,"RT @exclusive_dee10: Numerous accounts have been impersonating Zenith Bank's customer service department.

Please use caution when dealing…",,37
8466,2023-01-20 20:00:27+00:00,iamSwaga22,"RT @patra1708: @constanceamaka2 @ZenithBank That was how my N1.1m got wiped @ZenithBank on the 5th of January 2023. 
That bank should be in…","England, United Kingdom",7
8467,2023-01-20 20:00:20+00:00,odedeyibunmi,RT @Senderfo: @cenbank This is @ZenithBank NNPC Ejigbo branch https://t.co/c5uUKelQ2F,,26
8468,2023-01-20 20:00:15+00:00,iamSwaga22,"RT @timosilver: @constanceamaka2 @ZenithBank I repeat, Zenithbank has this eToken that is a security threat. Anyone that activates the etok…","England, United Kingdom",4
8469,2023-01-20 19:59:50+00:00,iamSwaga22,RT @JackOfAltraide: @constanceamaka2 @ZenithBank What is wrong with @ZenithBank a friend of mine had 80k removed from her account yesterday…,"England, United Kingdom",28
8470,2023-01-20 19:59:24+00:00,CurtisAbbi,"@YemiWalz @dokwor @a_ma_ka__ @ZenithBank @cenbank @falzthebahdguy @DONJAZZY @AntiCorruptIntl @pelicancrestlp @gtbank @wemabank Cheers bro.

Will keep updated",,0
8471,2023-01-20 19:59:16+00:00,yhettyqueen1_,@constanceamaka2 @ZenithBank Zenith bank again???,"Lagos, Nigeria",0
8472,2023-01-20 19:57:19+00:00,anyiwonder,"@FS_Yusuf_ @ZenithBank Na mumu still dey bank with Zenith bank.
Account wey I don close since last year",meterverse ,0
8473,2023-01-20 19:56:48+00:00,DavidKigho,@ZenithBank Good day friend please I tried buying airtime two times today and it wasn't delivered to my phone. Please assist me on this,Nigeria,0
8474,2023-01-20 19:56:45+00:00,TSCoDigital,RT @IsASuperHighway: @FS_Yusuf_ @ZenithBank Anybody still actively using @ZenithBank is worse than APC supporters.,,1
8475,2023-01-20 19:55:41+00:00,timosilver,"@constanceamaka2 @ZenithBank I kept wonder how they did it, until i got a debit alert one day for supposed etoken charge, which i never activated. I called them to deactivate it immediately as i have the hardware token hence would never need etoken app.",Naija,0
8476,2023-01-20 19:54:56+00:00,OvuUdochukwu,"@constanceamaka2 @JackOfAltraide @ZenithBank I was a victim too  sometime in 2019 when I use to gamble. The sum of 240k was widraw from my account immediately I answered a call And I was asked to call a code that was sent to me to confirm my registration to get free games. Before you finger banks, try Saying how it happened",Abuja fct,10
8477,2023-01-20 19:54:56+00:00,ostelly,RT @Senderfo: @cenbank This is @ZenithBank NNPC Ejigbo branch https://t.co/c5uUKelQ2F,Nigeria,26
8478,2023-01-20 19:54:52+00:00,highbee1798,@Tee_Classiquem1 @a_ma_ka__ @ZenithBank U are right dear,"Lagos, Nigeria",0
8479,2023-01-20 19:54:47+00:00,ikwueze_okezie,@JackOfAltraide @constanceamaka2 @ZenithBank Days before*,,0
8480,2023-01-20 19:54:33+00:00,ikwueze_okezie,"@JackOfAltraide @constanceamaka2 @ZenithBank This is because your friend probably used a POS machine to withdraw days and left the slip there without leaving with it. 

I made same mistake on Sunday and Monday morning, 10k left my first bank account through same paystack.",,0
8481,2023-01-20 19:53:53+00:00,timosilver,"@constanceamaka2 @ZenithBank I repeat, Zenithbank has this eToken that is a security threat. Anyone that activates the etoken will have full access to your account. The etoken is a bad idea. Anyone who steals your phone can get otp sms to activate zenithbank etoken. Terrible idea, i was once a victim. 1/2",Naija,4
8482,2023-01-20 19:51:49+00:00,Kingsle34236785,"@cenbank Abeg @ZenithBank users go follow for this cashless economy?
Cos the way their network useless pass be careful.",,0
8483,2023-01-20 19:51:19+00:00,LerinTomi,"@ZenithBank I've just tried to recharge my MTN wit 1000# from my act en it's delaying for almost an hr, I'm waiting for ur response",,0
8484,2023-01-20 19:51:06+00:00,Akoeze,@FS_Yusuf_ @ZenithBank I stopped putting my money in @ZenithBank when my account was debited without my authorization,"Imo, Nigeria ",0
8485,2023-01-20 19:51:03+00:00,nevillet2409,@Senderfo @cenbank @ZenithBank Useless... it's only ensures that people suffer that ure good at,,0
8486,2023-01-20 19:48:33+00:00,Gelande_Wagen,@FS_Yusuf_ @ZenithBank Anybody still actively using @ZenithBank is worse than APC supporters.,"Ibadan, Nigeria",1
8487,2023-01-20 19:47:32+00:00,nneka_asieme,"@FS_Yusuf_ @ZenithBank Now, I'm afraid..","Lagos, Nigeria",0
8488,2023-01-20 19:46:26+00:00,adedbl,RT @Ultimate_fundz: @Senderfo @cenbank @ZenithBank How can we deposit money in the bank and still go to ATM MACHINE and withdraw same money…,"Lagos, Nigeria",3
8489,2023-01-20 19:46:22+00:00,LabCoatGiirl,"If you still use your @ZenithBank account at this point, anything you see when you see, you take it cus a word has to be enough for the wise...",Abuja....✨,8
8490,2023-01-20 19:46:16+00:00,OcnakaGod,"@constanceamaka2 @ZenithBank @ZenithBank your silence isn't helping matter oh.
Say something, do something!","Lagos, Nigeria",0
8491,2023-01-20 19:46:04+00:00,oriyzu,@swan_d_poet @ZenithBank is moving crazy recently,Nigeria,0
8492,2023-01-20 19:45:47+00:00,onyebebe,"@constanceamaka2 @ZenithBank Zenith again!!! If by now, Zenith isn't taking proactive steps to stop this nonsense going on in their bank, I don't think anyone should keep any serious money there",,0
8493,2023-01-20 19:45:45+00:00,Jodine_vintage,@constanceamaka2 @ZenithBank Zenith bank is fraud,Nigeria,0
8494,2023-01-20 19:43:49+00:00,NgoeMotale,@FS_Yusuf_ @ZenithBank #boycottzenithbank @ZenithBank,,0
8495,2023-01-20 19:43:18+00:00,soibi_bereibi,@A_Blackwoman @ZenithBank See me crying like a baby omo it wasn't funny at all i closed my account asap,Port Harcourt,0
8496,2023-01-20 19:41:59+00:00,oreoluwa_sugar,RT @a_ma_ka__: It’s been 1week now and @ZenithBank has still not communicated any information to me. I have been the one calling all their…,Where the money resides💰,1703
8497,2023-01-20 19:41:35+00:00,rare_crown,"@ade__omooba @A_Blackwoman @constanceamaka2 @ZenithBank Yahoo is evil 
Tell it to everyone 
They are killing people slowly 
It is not only their money they are taking 
They are killing them also if dey don’t know",Maryland ,0
8498,2023-01-20 19:40:21+00:00,my_chubbydiary,"@ZenithBank una don fuck me up for the last time. I'm closing this account before the year ends.

Y'all have messed me up for the last time.",Abuja,0
8499,2023-01-20 19:40:19+00:00,kingfryo,@Senderfo @cenbank @ZenithBank Mumu country,,0
8500,2023-01-20 19:39:02+00:00,soibi_bereibi,@A_Blackwoman @ZenithBank 😂 no long talk,Port Harcourt,0
8501,2023-01-20 19:38:28+00:00,ade__omooba,"@rare_crown @A_Blackwoman @constanceamaka2 @ZenithBank Charle go sleep, you too dey cap
wokasa dodo na woka asɛm a ɛnteɛ",dead,0
8502,2023-01-20 19:38:19+00:00,the_gambitMan,RT @a_ma_ka__: It’s been 1week now and @ZenithBank has still not communicated any information to me. I have been the one calling all their…,,1703
8503,2023-01-20 19:36:35+00:00,soibi_bereibi,@A_Blackwoman @ZenithBank If i tell you my experience with this @ZenithBank my school fees of 250k all wiped out with no trace,Port Harcourt,0
8504,2023-01-20 19:35:19+00:00,IronMann044,@constanceamaka2 @ZenithBank People should actually boycott @ZenithBank at this rate. Bastards🤬,Somewhere in your heart 💙,0
8505,2023-01-20 19:34:57+00:00,Ubmak_pride03,@zenithbank05423 @zenitgBank4544  @zenithbank1332 @zenithbank6655 this are fake profiles claiming to be @ZenithBank,"Lagos, Nigeria",0
8506,2023-01-20 19:34:47+00:00,Partyha06,"I asked one of my cousin for money, Baba didn’t even ask which acc, straight he sent it to my @ZenithBank acc, I wan craze.
I rush go withdraw the money even though I initially won’t have if it was my other bank acc… the woes from people using zenith bank is way too much",Love & Happiness,0
8507,2023-01-20 19:34:08+00:00,iWaizTech,@constanceamaka2 @A_Blackwoman @ZenithBank You people should stop using @ZenithBank,"Gwagwa, Nigeria",1
8508,2023-01-20 19:33:49+00:00,amaefuleogechi1,"@ZenithBank for  2 days now , I have recharged 3000 naira worth of airtime and I get debited without any airtime and no reversal . What kind of daylight robbery is this . Zenith bank pls reverse my 3100naira immediately","Lagos, Nigeria",0
8509,2023-01-20 19:32:13+00:00,1_chiwinke,RT @Faithysia_blunt: God have mercy. @zenithbank your App has gone mad again.,,2
8510,2023-01-20 19:31:45+00:00,rare_crown,"@ade__omooba @A_Blackwoman @constanceamaka2 @ZenithBank What she hate to hear 

Probably have a fraudster she celebrate but hate it when it is mentioned or talked about",Maryland ,0
8511,2023-01-20 19:31:26+00:00,_Rolex523,@constanceamaka2 @ZenithBank @ZenithBank,"Lagos, Nigeria",0
8512,2023-01-20 19:31:14+00:00,ThanosGrandPa,"RT @patra1708: @constanceamaka2 @ZenithBank That was how my N1.1m got wiped @ZenithBank on the 5th of January 2023. 
That bank should be in…",Nigeria,7
8513,2023-01-20 19:31:02+00:00,ThanosGrandPa,RT @JackOfAltraide: @constanceamaka2 @ZenithBank What is wrong with @ZenithBank a friend of mine had 80k removed from her account yesterday…,Nigeria,28
8514,2023-01-20 19:30:46+00:00,BabyKosica,RT @holymoses70: @constanceamaka2 @ZenithBank What is wrong with @ZenithBank everytime,United States/Abuja,2
8515,2023-01-20 19:30:35+00:00,Ubmak_pride03,@larmmy Many fake profiles account claiming to be zenith bank and @ZenithBank didn’t do anything about it,"Lagos, Nigeria",0
8516,2023-01-20 19:30:32+00:00,BabyKosica,"RT @oliverrimojara: @constanceamaka2 @ZenithBank This @ZenithBank wahala is getting out of hand. If they can't operate again, they should j…",United States/Abuja,2
8517,2023-01-20 19:29:09+00:00,YemiWalz,@CurtisAbbi @dokwor @a_ma_ka__ @ZenithBank @cenbank @falzthebahdguy @DONJAZZY @AntiCorruptIntl @pelicancrestlp @gtbank @wemabank Sure! You can send me a dm or call the number on their website and tell them from Architect Yemi,,0
8518,2023-01-20 19:29:03+00:00,Shinaayomiiii,@constanceamaka2 @ZenithBank Zenith bank again!!!,,0
8519,2023-01-20 19:28:45+00:00,masapi101,"@ZenithBank 
Hello I recharged someone from my account and I was debited buy the person is yet to received the alert please attend to me asap",,0
8520,2023-01-20 19:28:45+00:00,ade__omooba,@A_Blackwoman @rare_crown @constanceamaka2 @ZenithBank No time 😂😂😂,dead,0
8521,2023-01-20 19:28:29+00:00,ade__omooba,@A_Blackwoman @rare_crown @constanceamaka2 @ZenithBank 😂😂😂😂,dead,0
8522,2023-01-20 19:28:14+00:00,edric008,@constanceamaka2 @A_Blackwoman @ZenithBank It is high time CBN call zenith bank to order I don't know if they are having criminals as staff this is 3rd am hearing cases like this frm them,"Benin-City, Nigeria",0
8523,2023-01-20 19:27:54+00:00,ade__omooba,"@A_Blackwoman @rare_crown @constanceamaka2 @ZenithBank No dey let a boy stress you na, you too fine for all these stress 😂",dead,0
8524,2023-01-20 19:25:32+00:00,rare_crown,@A_Blackwoman @ade__omooba @constanceamaka2 @ZenithBank You are all guilty of this one way or the other,Maryland ,0
8525,2023-01-20 19:25:13+00:00,ade__omooba,@rare_crown @A_Blackwoman @constanceamaka2 @ZenithBank K,dead,0
8526,2023-01-20 19:25:06+00:00,ade__omooba,@A_Blackwoman @rare_crown @constanceamaka2 @ZenithBank Walahi,dead,0
8527,2023-01-20 19:24:24+00:00,rare_crown,@A_Blackwoman @ade__omooba @constanceamaka2 @ZenithBank Shut up all the students doing yahoo today will  find them self in a work place some day and u will know you are the causes of what we face or do u think yahoo started yesterday,Maryland ,0
8528,2023-01-20 19:24:09+00:00,nnebeke1,@constanceamaka2 @ZenithBank @ZenithBank again,"Lagos, Nigeria ",0
8529,2023-01-20 19:24:06+00:00,BabyKosica,"RT @patra1708: @constanceamaka2 @ZenithBank That was how my N1.1m got wiped @ZenithBank on the 5th of January 2023. 
That bank should be in…",United States/Abuja,7
8530,2023-01-20 19:23:39+00:00,ade__omooba,"@A_Blackwoman @rare_crown @constanceamaka2 @ZenithBank You see I'm not even arguing no more.. I never chop abeg, I no get strength",dead,0
8531,2023-01-20 19:22:57+00:00,lethal_Iliyas,"It’s only 20 days in January, but the useless bank of the year 2023 goes to Zenith Bank Plc @ZenithBank",,1
